# DLM: Best estimate lensing noise spectra [l(l+1)/2pi] N_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:MV (DIAG)              3:TT-TT                  4:TE-TE                  5:EE-EE                  6:BB-BB                  7:EB-EB                  8:TB-TB              
 4443       3.137598003816e-15       4.417666332801e-15       2.801179548415e-14       5.983351359030e-14                     -nan       2.743637886934e-14       2.864477595416e-13 
 4444       3.137463897779e-15       4.416775156299e-15       2.799835581058e-14       5.985364351785e-14                     -nan       2.746656346899e-14       2.867473857464e-13 
 4445       3.137307195769e-15       4.415856265876e-15       2.798441424555e-14       5.987309452449e-14                     -nan       2.749682256981e-14       2.870471651515e-13 
 4446       3.137128541609e-15       4.414910416083e-15       2.796999034512e-14       5.989187526989e-14                     -nan       2.752715590276e-14       2.873471002173e-13 
 4447       3.136928580320e-15       4.413938362876e-15       2.795510370144e-14       5.990999443056e-14                     -nan       2.755756319823e-14       2.876471934084e-13 
 4448       3.136707958121e-15       4.412940863619e-15       2.793977394276e-14       5.992746069986e-14                     -nan       2.758804418601e-14       2.879474471938e-13 
 4449       3.136467322433e-15       4.411918677082e-15       2.792402073344e-14       5.994428278795e-14                     -nan       2.761859859527e-14       2.882478640469e-13 
 4450       3.136207321877e-15       4.410872563444e-15       2.790786377398e-14       5.996046942187e-14                     -nan       2.764922615463e-14       2.885484464455e-13 
 4451       3.135928606275e-15       4.409803284293e-15       2.789132280106e-14       5.997602934553e-14                     -nan       2.767992659208e-14       2.888491968719e-13 
 4452       3.135631826649e-15       4.408711602627e-15       2.787441758753e-14       5.999097131968e-14                     -nan       2.771069963501e-14       2.891501178125e-13 
 4453       3.135317635227e-15       4.407598282854e-15       2.785716794243e-14       6.000530412197e-14                     -nan       2.774154501023e-14       2.894512117586e-13 
 4454       3.134986685438e-15       4.406464090795e-15       2.783959371104e-14       6.001903654693e-14                     -nan       2.777246244394e-14       2.897524812053e-13 
 4455       3.134639631917e-15       4.405309793680e-15       2.782171477488e-14       6.003217740602e-14                     -nan       2.780345166175e-14       2.900539286527e-13 
 4456       3.134277130501e-15       4.404136160157e-15       2.780355105173e-14       6.004473552756e-14                     -nan       2.783451238867e-14       2.903555566048e-13 
 4457       3.133899838234e-15       4.402943960282e-15       2.778512249566e-14       6.005671975682e-14                     -nan       2.786564434912e-14       2.906573675704e-13 
 4458       3.133508413365e-15       4.401733965532e-15       2.776644909703e-14       6.006813895601e-14                     -nan       2.789684726689e-14       2.909593640625e-13 
 4459       3.133103515352e-15       4.400506948794e-15       2.774755088254e-14       6.007900200425e-14                     -nan       2.792812086520e-14       2.912615485985e-13 
 4460       3.132685804857e-15       4.399263684374e-15       2.772844791524e-14       6.008931779762e-14                     -nan       2.795946486667e-14       2.915639237005e-13 
 4461       3.132255943754e-15       4.398004947994e-15       2.770916029452e-14       6.009909524916e-14                     -nan       2.799087899330e-14       2.918664918945e-13 
 4462       3.131814595122e-15       4.396731516796e-15       2.768970815617e-14       6.010834328889e-14                     -nan       2.802236296651e-14       2.921692557115e-13 
 4463       3.131362423250e-15       4.395444169338e-15       2.767011167241e-14       6.011707086377e-14                     -nan       2.805391650710e-14       2.924722176866e-13 
 4464       3.130900093641e-15       4.394143685598e-15       2.765039105185e-14       6.012528693779e-14                     -nan       2.808553933528e-14       2.927753803593e-13 
 4465       3.130428273004e-15       4.392830846976e-15       2.763056653957e-14       6.013300049191e-14                     -nan       2.811723117067e-14       2.930787462737e-13 
 4466       3.129947629261e-15       4.391506436290e-15       2.761065841710e-14       6.014022052410e-14                     -nan       2.814899173226e-14       2.933823179783e-13 
 4467       3.129458831547e-15       4.390171237783e-15       2.759068700249e-14       6.014695604936e-14                     -nan       2.818082073846e-14       2.936860980259e-13 
 4468       3.128962550210e-15       4.388826037120e-15       2.757067265027e-14       6.015321609971e-14                     -nan       2.821271790707e-14       2.939900889739e-13 
 4469       3.128459456811e-15       4.387471621387e-15       2.755063575150e-14       6.015900972418e-14                     -nan       2.824468295528e-14       2.942942933841e-13 
 4470       3.127950224123e-15       4.386108779096e-15       2.753059673381e-14       6.016434598889e-14                     -nan       2.827671559969e-14       2.945987138226e-13 
 4471       3.127435526138e-15       4.384738300185e-15       2.751057606138e-14       6.016923397698e-14                     -nan       2.830881555629e-14       2.949033528602e-13 
 4472       3.126916038061e-15       4.383360976017e-15       2.749059423500e-14       6.017368278866e-14                     -nan       2.834098254047e-14       2.952082130720e-13 
 4473       3.126392436313e-15       4.381977599381e-15       2.747067179206e-14       6.017770154123e-14                     -nan       2.837321626700e-14       2.955132970375e-13 
 4474       3.125865398533e-15       4.380588964494e-15       2.745082930657e-14       6.018129936907e-14                     -nan       2.840551645007e-14       2.958186073408e-13 
 4475       3.125335603577e-15       4.379195867001e-15       2.743108738921e-14       6.018448542363e-14                     -nan       2.843788280324e-14       2.961241465703e-13 
 4476       3.124803731520e-15       4.377799103977e-15       2.741146668734e-14       6.018726887350e-14                     -nan       2.847031503948e-14       2.964299173190e-13 
 4477       3.124270463655e-15       4.376399473925e-15       2.739198788498e-14       6.018965890436e-14                     -nan       2.850281287116e-14       2.967359221843e-13 
 4478       3.123736482496e-15       4.374997776780e-15       2.737267170289e-14       6.019166471900e-14                     -nan       2.853537601002e-14       2.970421637680e-13 
 4479       3.123202471775e-15       4.373594813909e-15       2.735353889857e-14       6.019329553738e-14                     -nan       2.856800416721e-14       2.973486446765e-13 
 4480       3.122669116447e-15       4.372191388109e-15       2.733461026624e-14       6.019456059657e-14                     -nan       2.860069705328e-14       2.976553675206e-13 
 4481       3.122137102688e-15       4.370788303613e-15       2.731590663694e-14       6.019546915081e-14                     -nan       2.863345437816e-14       2.979623349156e-13 
 4482       3.121607117897e-15       4.369386366085e-15       2.729744887846e-14       6.019603047149e-14                     -nan       2.866627585116e-14       2.982695494811e-13 
 4483       3.121079698562e-15       4.367986204150e-15       2.727925332846e-14       6.019625168314e-14                     -nan       2.869916126001e-14       2.985770132883e-13 
 4484       3.120554773325e-15       4.366587733328e-15       2.726131807717e-14       6.019613126360e-14                     -nan       2.873211070800e-14       2.988847261984e-13 
 4485       3.120032118423e-15       4.365190690345e-15       2.724363663988e-14       6.019566552264e-14                     -nan       2.876512437759e-14       2.991926875182e-13 
 4486       3.119511509692e-15       4.363794811456e-15       2.722620251980e-14       6.019485076400e-14                     -nan       2.879820245149e-14       2.995008965535e-13 
 4487       3.118992722560e-15       4.362399832437e-15       2.720900920808e-14       6.019368328547e-14                     -nan       2.883134511262e-14       2.998093526084e-13 
 4488       3.118475532049e-15       4.361005488590e-15       2.719205018380e-14       6.019215937883e-14                     -nan       2.886455254417e-14       3.001180549855e-13 
 4489       3.117959712777e-15       4.359611514738e-15       2.717531891396e-14       6.019027532985e-14                     -nan       2.889782492955e-14       3.004270029861e-13 
 4490       3.117445038956e-15       4.358217645230e-15       2.715880885347e-14       6.018802741830e-14                     -nan       2.893116245239e-14       3.007361959101e-13 
 4491       3.116931284390e-15       4.356823613939e-15       2.714251344513e-14       6.018541191798e-14                     -nan       2.896456529659e-14       3.010456330558e-13 
 4492       3.116418222478e-15       4.355429154257e-15       2.712642611967e-14       6.018242509664e-14                     -nan       2.899803364628e-14       3.013553137200e-13 
 4493       3.115905626212e-15       4.354033999104e-15       2.711054029568e-14       6.017906321603e-14                     -nan       2.903156768580e-14       3.016652371984e-13 
